country,causality_from,causality_to,p_value
CH,crpdwk,bctprd,0.7284684466435929
CH,bctprd,crpdwkp,0.021169119677948003
CH,crpdwkp,bctprd,0.7361608145159091
CH,bctprd,ctzcntr,0.5533811209789505
CH,ctzcntr,bctprd,0.015189101009453691
CH,bctprd,dngnapp,0.31532487803929626
CH,dngnapp,bctprd,0.5412688016799695
CH,bctprd,dngothp,0.6281558795411534
CH,dngothp,bctprd,0.03670503761944625
CH,bctprd,dngoth,0.6865073049263459
CH,dngoth,bctprd,0.036714003361074374
CH,bctprd,domicil,0.7606402082458518
CH,domicil,bctprd,0.5157620660603965
CH,bctprd,dsbld,0.11572457989905985
CH,dsbld,bctprd,0.11647831211715522
CH,bctprd,dsbldp,0.7096289220877223
CH,dsbldp,bctprd,0.03201313111650923
CH,bctprd,dscrage,0.30266296386887737
CH,dscrage,bctprd,0.6781871319704871
CH,bctprd,dscrdsb,0.349586235413153
CH,dscrdsb,bctprd,0.3847330885887234
CH,bctprd,dscrntn,0.9240273507976431
CH,dscrntn,bctprd,0.9459454028917924
CH,bctprd,dscrgnd,0.01698756851260723
CH,dscrgnd,bctprd,0.3842715065242159
CH,bctprd,dscretn,0.7148143661314346
CH,dscretn,bctprd,0.08873796229898119
CH,bctprd,dscrgrp,0.01665962482564388
CH,dscrgrp,bctprd,0.524581794384507
CH,bctprd,dscrlng,0.5892314993542851
CH,dscrlng,bctprd,0.7725038979590819
CH,bctprd,dscroth,0.0005145872517698419
CH,dscroth,bctprd,0.6365893603391719
CH,bctprd,dscrrce,0.011888728762495089
CH,dscrrce,bctprd,0.41876520318508664
CH,bctprd,dscrrlg,0.8210210956534569
CH,dscrrlg,bctprd,0.6117069581283491
CH,bctprd,dscrsex,0.005630297881842181
CH,dscrsex,bctprd,0.7401620579547208
CH,bctprd,dvrcdeva,0.6440760938179808
CH,dvrcdeva,bctprd,0.5232244692987763
CH,bctprd,edctn,0.2941752126083513
CH,edctn,bctprd,0.20396488042821115
CH,bctprd,edctnp,0.6886680221051674
CH,edctnp,bctprd,0.8155119595640079
CH,bctprd,edlvdch,0.6326177417594352
CH,edlvdch,bctprd,0.01826814629540026
CH,bctprd,edlvfdch,0.9779678319994706
CH,edlvfdch,bctprd,0.00204970086511805
CH,bctprd,edlvmdch,0.6264071248438884
CH,edlvmdch,bctprd,0.0035252584074717034
CH,bctprd,edlvpdch,0.3198493048429841
CH,edlvpdch,bctprd,0.07601458689579968
CH,bctprd,edulvlb,0.12806577195106544
CH,edulvlb,bctprd,0.0003671967836956813
CH,bctprd,edulvlfb,0.8479283320316138
CH,edulvlfb,bctprd,0.011973119280965014
CH,bctprd,edulvlmb,0.6181611904590262
CH,edulvlmb,bctprd,0.006183357969719259
CH,bctprd,edulvlpb,0.413556083890362
CH,edulvlpb,bctprd,0.1186439428947969
CH,bctprd,eisced,0.19364394815553343
CH,eisced,bctprd,0.026718546727981622
CH,bctprd,eiscedf,0.08268952825430985
CH,eiscedf,bctprd,0.08275246443694093
CH,bctprd,eiscedm,0.7090209703923264
CH,eiscedm,bctprd,0.015352000000489413
CH,bctprd,eiscedp,0.17853539767117002
CH,eiscedp,bctprd,0.019442138621267636
CH,bctprd,emplrel,0.7931292538409128
CH,emplrel,bctprd,0.1383678739812306
CH,bctprd,emprelp,0.015625841088990185
CH,emprelp,bctprd,0.308590177272786
CH,bctprd,emprf14,0.008201327263338736
CH,emprf14,bctprd,0.2099522933283604
CH,bctprd,emprm14,0.1659455749468502
CH,emprm14,bctprd,0.056965975620115926
CH,bctprd,estsz,0.24598795949820346
CH,estsz,bctprd,0.24976989702173577
CH,bctprd,facntr,0.0009006047815795942
CH,facntr,bctprd,0.024372525454761856
CH,bctprd,freehms,0.4623903267660401
CH,freehms,bctprd,0.07098918763260718
CH,bctprd,happy,0.00703578468439239
CH,happy,bctprd,0.19348603935098446
CH,bctprd,health,0.7470018714656236
CH,health,bctprd,0.30187080581482306
CH,bctprd,hincfel,0.8611486830948865
CH,hincfel,bctprd,0.12033077968750527
CH,bctprd,hincsrca,0.0631263196496565
CH,hincsrca,bctprd,0.050105865634361556
CH,bctprd,hinctnta,0.599967443440201
CH,hinctnta,bctprd,0.015253306934600627
CH,bctprd,hlthhmp,0.4045302999885736
CH,hlthhmp,bctprd,0.22415446636901476
CH,bctprd,hswrk,0.3027145126906173
CH,hswrk,bctprd,0.0460072387691323
CH,bctprd,hswrkp,0.8826162033088019
CH,hswrkp,bctprd,0.6925691359527342
CH,bctprd,imbgeco,0.004345590277418432
CH,imbgeco,bctprd,0.28147740437060537
CH,bctprd,imdfetn,0.8732920428023153
CH,imdfetn,bctprd,0.27845894321214604
CH,bctprd,impcntr,0.319698125095113
CH,impcntr,bctprd,0.04386913963996345
CH,bctprd,imsmetn,0.690207945894889
CH,imsmetn,bctprd,0.6860399065437174
CH,bctprd,imueclt,0.4945950590634641
CH,imueclt,bctprd,0.7204994423455205
CH,bctprd,imwbcnt,0.002919966518679763
CH,imwbcnt,bctprd,0.21247319425400746
CH,bctprd,iorgact,0.0020303973425596276
CH,iorgact,bctprd,0.270978101753958
CH,bctprd,jbspv,0.9532692975099707
CH,jbspv,bctprd,0.06305382144947098
CH,bctprd,lrscale,0.33570506149886425
